parameter_set_id,population_size,elite_size,crossover_segment,stop_iterations,stop_improvement,best_cost,average_cost,std_deviation,average_execution_time,success_rate,baseline_gap_best_percent,baseline_gap_average_percent
1,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1224.0,1403.56,121.35075882196479,2.84011044,1.0,40.36697247706422,60.95871559633027
2,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1164.0,1382.28,99.93186011811582,2.79367676,1.0,33.48623853211009,58.518348623853214
3,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1173.0,1408.24,131.99566912087178,2.94157028,1.0,34.518348623853214,61.4954128440367
4,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1225.0,1417.76,132.7369830403971,2.86513708,1.0,40.481651376146786,62.587155963302756
5,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1151.0,1379.56,121.92418409268387,3.09124484,1.0,31.995412844036696,58.20642201834861
6,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1207.0,1394.12,145.74901943638133,2.88001944,1.0,38.41743119266055,59.876146788990816
7,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1204.0,1358.8,113.2375821006436,3.0169948,1.0,38.07339449541284,55.82568807339449
8,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1212.0,1389.08,113.51281865939194,2.87776952,1.0,38.99082568807339,59.29816513761467
9,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1198.0,1387.2,109.23064283127393,2.97714768,1.0,37.38532110091743,59.082568807339456
10,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1212.0,1406.84,124.4121778605294,2.87194072,1.0,38.99082568807339,61.33486238532109
11,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1148.0,1355.28,114.5987638095048,3.0326952,1.0,31.65137614678899,55.422018348623844
12,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1194.0,1407.08,111.09414926088593,2.84838756,1.0,36.92660550458716,61.36238532110091
13,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1223.0,1412.32,122.4665668662268,2.95451176,1.0,40.25229357798165,61.96330275229357
14,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1163.0,1362.88,127.41870610968652,2.99348428,1.0,33.37155963302752,56.29357798165139
15,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1189.0,1379.2,126.49835308545852,3.05151844,1.0,36.353211009174316,58.165137614678905
16,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1180.0,1426.12,125.3841829471857,2.9372139600000002,1.0,35.321100917431195,63.545871559633014
17,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1212.0,1438.88,120.68150921606286,2.94379272,1.0,38.99082568807339,65.00917431192661
18,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1194.0,1383.76,148.53037848646764,3.42583412,1.0,36.92660550458716,58.68807339449541
19,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1227.0,1367.56,95.57592095641384,3.07889488,1.0,40.711009174311926,56.830275229357795
20,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1159.0,1356.8,106.00235846432852,3.05037316,1.0,32.912844036697244,55.596330275229356
21,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1159.0,1387.16,119.28805472468733,2.92373636,1.0,32.912844036697244,59.077981651376156
22,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1190.0,1390.28,132.34693045174868,3.23598936,1.0,36.46788990825688,59.43577981651376
23,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1220.0,1377.68,117.73831152178121,3.07998568,1.0,39.908256880733944,57.9908256880734
24,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1132.0,1421.52,142.1255665482698,3.04891316,1.0,29.81651376146789,63.01834862385321
25,2000,0.046454455410209886,0.2789202147004082,67,0.0007022133000728626,1162.0,1423.92,139.55581917880266,2.94597692,1.0,33.25688073394495,63.29357798165138
